8000961;Dortmund-Hörde;400;51.48778;7.50003
8002561;Wilhelmsburg;400;53.49894;10.00701
8000238;Lüneburg;399;53.24966;10.41989
8089111;Westend;399;52.51807;13.28464
8005556;Siegburg/Bonn;393;50.79391;7.20303
8003519;Landwehr;393;53.56120;10.03802
8000180;Waiblingen;392;48.82612;9.29988
8001900;Essen-Altenessen;390;51.48437;7.00725
8002039;Frankfurt (Main) Ost;390;50.11257;8.70864
8004442;Nürnberg-Dürrenhof;389;49.44804;11.09753
8000001;Aachen Hbf;387;50.76780;6.09150
8010405;Berlin-Wannsee;386;52.42097;13.17953
8089051;Yorckstraße (Großgörschenstraße);386;52.49229;13.36780
8000192;Wanne-Eickel Hbf;380;51.53126;7.16578
8003844;Mannheim-Neckarau;380;49.45555;8.49479
8089327;Sonnenallee;378;52.47310;13.45585
8012184;Leipzig Bayerischer Bahnhof;378;51.32927;12.38166
8089048;Wollankstraße;377;52.56548;13.39179
8005776;Stuttgart-Vaihingen;373;48.72628;9.11323
8010226;Magdeburg-Neustadt;373;52.14884;11.64170
8005191;Rothenburgsort;372;53.53848;10.04395
8000115;Fulda;371;50.55472;9.68398
8000349;Offenbach (Main) Hbf;371;50.09926;8.76074
8070704;Aachen Schanz;370;50.76986;6.07384
8000025;Bamberg;369;49.90076;10.89949
8089018;Humboldthain;369;52.54480;13.37928
8004869;Porz (Rhein);364;50.88291;7.06472
8011041;Berlin-Lichterfelde Ost;364;52.42945;13.32856
8002154;Fürth-Klinikum;362;49.48331;10.96703
8005033;Remscheid Hbf;362;51.17724;7.19998
8003352;Koblenz-Lützel;361;50.36749;7.59161
8089092;Waidmannslust;359;52.60648;13.32100
8000615;Mainz-Kastel;359;50.00658;8.28317
8001586;Düsseldorf-Derendorf;357;51.24762;6.79451
8089010;Buckower Chaussee;356;52.41035;13.38291
8000658;Augsburg Haunstetterstraße;356;48.35529;10.90099
8003816;Mainz Römisches Theater;356;49.99347;8.27756
8000009;Ansbach;354;49.29803;10.57824
8001055;Böblingen;352;48.68776;9.00413
8006620;Wuppertal-Unterbarmen;352;51.25893;7.17121
8006706;Königstraße;351;53.54780;9.94409
8005207;Rübenkamp;347;53.60597;10.03308
8001739;Elbgaustraße;345;53.60258;9.89374
8000298;Passau Hbf;344;48.57363;13.45078
8002586;Hannover-Linden/Fischerhof;343;52.35264;9.72311
8006718;Wuppertal-Vohwinkel;343;51.23426;7.07160
8003310;Köln-Stammheim;340;50.99007;7.00209
8004476;Nürnberg-Dutzendteich;339;49.43707;11.11738
8004719;Othmarschen;338;53.55923;9.88597
8010073;Cottbus Hbf;338;51.75096;14.32416
8004470;Nürnberg-Ostring;337;49.45413;11.11993
8089091;Tiergarten;337;52.51406;13.33639
8001354;Dachau Bahnhof;337;48.25465;11.44426
8010185;Chemnitz Süd;336;50.82377;12.92619
8089005;Bellevue;334;52.51996;13.34826
8000661;Augsburg-Hochzoll;334;48.35298;10.94338
8000157;Heilbronn Hbf;334;49.14331;9.20772
8011426;Dresden-Strehlen;332;51.03068;13.76186
8012343;Leipzig-Völkerschlachtdenkmal;332;51.31874;12.40628
8002558;Hamburg-Rahlstedt;332;53.60486;10.15440
8000377;Weinheim (Bergstr);330;49.55330;8.66535
8089071;Berlin-Lichterfelde West;328;52.44335;13.29373
8013456;Magdeburg-Buckau;327;52.10920;11.63004
8001591;Düsseldorf-Oberbilk;327;51.20805;6.80868
8002559;Stellingen;325;53.58984;9.91834
8001581;Düsseldorf Volksgarten;325;51.21014;6.79198
8002078;Freising;325;48.39520;11.74454
8000135;Troisdorf;324;50.81392;7.15089
8003392;Köln Hansaring;324;50.94913;6.95256
8001007;Blankenese;323;53.56436;9.81461
8089027;Oranienburger Straße;323;52.52521;13.39305
8013476;Dresden-Plauen;322;51.02963;13.70317
8000099;Essen-Steele;321;51.45068;7.07555
8004155;München-Moosach;321;48.18026;11.50624
8089065;Hirschgarten;319;52.45797;13.60213
8000046;Siegen Hbf;319;50.87594;8.01651
8003363;Köln West;319;50.94367;6.93439
8002052;Frankfurt-Rödelheim;318;50.12461;8.60703
8012236;Leipzig-Lindenau;317;51.33376;12.32148
8000406;Aachen-Rothe Erde;316;50.77020;6.11648
8000271;Neumünster;316;54.07575;9.97982
8010280;Potsdam Charlottenhof;314;52.39280;13.03650
8002555;Eidelstedt;314;53.59589;9.90710
8001595;Düsseldorf-Unterrath;313;51.27673;6.78878
8004147;München-Feldmoching;313;48.21381;11.54132
8004645;Offenbach (Main) Ost;312;50.10276;8.78438
8012801;Rostock Parkstraße;312;54.08524;12.10789
8000124;Gießen;312;50.57906;8.66146
8000404;Aachen West;311;50.78036;6.07071
8000307;Recklinghausen Hbf;310;51.61636;7.20349
8011343;Berlin-Mahlsdorf;308;52.51211;13.61142
8000297;Paderborn Hbf;308;51.71298;8.74051
8004220;Neckarsulm;307;49.18897;9.22007
8000251;Witten Hbf;307;51.43554;7.32944
8000318;Rheydt Hbf;306;51.16303;6.43956
8003487;Hannover-Messe / Laatzen;305;52.31690;9.79286
8000087;Solingen Hbf;305;51.16077;7.00419
8070092;Offenbach-Kaiserlei;304;50.10533;8.73838
8006750;Neuwiedenthal;303;53.47306;9.87743
8000169;Hildesheim Hbf;301;52.16063;9.95350
8004266;Hammerbrook;301;53.54661;10.02361
8006749;Heimfeld;301;53.46548;9.96319
8089042;Sundgauer Straße;300;52.43654;13.27438
8000183;Ingolstadt Hbf;300;48.74454;11.43734
8002628;Hasselbrook;300;53.56471;10.05613
8003320;Köln Trimbornstrasse;299;50.93586;6.99673
8089023;Mexikoplatz;299;52.43694;13.23271
8002050;Frankfurt (Main) Niederrad;298;50.08128;8.63707
8001516;Dortmund-Lütgendortmund;298;51.50073;7.33418
8089108;Hohenzollerndamm;297;52.48856;13.30026
8080070;Babelsberg;296;52.39139;13.09287
8006509;Mannheim-Luzenberg;294;49.51720;8.47777
8000290;Offenburg;294;48.47648;7.94672
8002681;HD-Weststadt/Südstadt;293;49.39832;8.68875
8089058;Friedenau;293;52.47059;13.34139
8000032;Schweinfurt Hbf;292;50.03531;10.21292
8000038;Bietigheim-Bissingen;290;48.94793;9.13756
8000092;Elmshorn;290;53.75402;9.65941
8011956;Jena Paradies;288;50.92486;11.58746
8006136;Waggonfabrik;288;50.01492;8.23511
8002048;Frankfurt-Mainkur;287;50.13460;8.76744
8000055;Bruchsal;286;49.12462;8.58965
8000028;Bayreuth Hbf;286;49.94962;11.57999
8089118;Beusselstraße;285;52.53435;13.32904
8000662;Augsburg-Oberhausen;284;48.38077;10.87253
8004862;Poppenbüttel;284;53.65218;10.09403
8003102;Itzehoe;283;53.92387;9.51029
8006696;München-Neuperlach Süd;283;48.08868;11.64518
8002034;Frankfurt (Main) Mühlberg;282;50.10161;8.70150
8001308;Düsseldorf-Eller Mitte;282;51.20206;6.83861
8001523;Dortmund-Aplerbeck;281;51.49015;7.55319
8004320;Neuss Am Kaiser;281;51.22035;6.69753
8089007;Johannisthal;279;52.44691;13.52368
8000712;Bad Homburg;279;50.21990;8.62062
8089064;Berlin-Hermsdorf;278;52.61778;13.30769
8001580;Düsseldorf Flughafen Terminal;275;51.27852;6.76698
8010366;Weimar;275;50.99149;11.32646
8000853;Opladen;274;51.06618;7.00877
8089087;Berlin-Schönholz;274;52.57142;13.38111
8000100;Euskirchen;274;50.65776;6.79219
8004144;München-Englschalking;272;48.15691;11.64833
8000031;Bensheim;272;49.68133;8.61672
8010026;Bautzen;271;51.17310;14.42873
8005220;Rüsselsheim;271;49.99164;8.41358
8001590;Düsseldorf-Gerresheim;271;51.22036;6.86393
8089030;Plänterwald;270;52.47854;13.47313
8003187;Karlsruhe-Mühlburg;269;49.01456;8.35113
8000112;Friedrichshafen Stadt;269;47.65322;9.47390
8002557;Hamburg-Neugraben;269;53.47414;9.85205
8004485;Nürnberg-Schweinau;269;49.43438;11.04540
8001594;Düsseldorf-Reisholz;267;51.18078;6.86095
8002806;Herzogenrath;267;50.87092;6.09449
8080660;Magdeburg-Hasselbachplatz;267;52.12239;11.62532
